id,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93
CR_MEgreen,0.0599115073531918,0.0303060241425026,0.0305663244991115,-0.144452879505945,-0.0251110176001233,-0.148961009634953,-0.176692688702597,0.0813825521622002,0.00362721293487756,-0.0423386504134591,0.0456107344056288,0.0458712814491222,-0.0439646021098597,0.111972735707692,-0.0554142277979685,-0.00767531833825422,0.0711538644050055,-0.0457933190340572,0.130846945608459,-0.0853607851669899,-0.0353309112418287,-0.13231811209144,-0.0217181297007091,0.170269372719368,0.111541135486382,-0.0291898216001457,0.0417902196150486,-0.0181929816490514,0.191548859067755,-0.0706308260563746,0.00614130090672224,0.00318845255753328,0.0570560666200817,0.0470529098071703,-0.0765222506600621,0.0777429308066516,-0.0879910922752006,-0.0320333816592061,-0.0495228303553288,0.123892712835311,0.0853832124831238,-0.10016602098022,0.126459849765382,-0.0033436870347467,0.0381745048890019,-0.00996993578735406,0.0213032080476017,0.0832465217915655,0.117148255792599,-0.0426195149370042,0.00495117205289448,0.091310761400033,-0.00512045727576345,-0.357428300966344,0.0662757858265355,-0.0931783081227372,0.0221763835495982,-0.0463152248233394,0.0730969948671221,0.24164236736842,0.0598229704648096,0.0513596090875654,-0.0189895638496165,-0.129695174639075,-0.0412760685086516,0.00479219434613496,-0.0933880903255277,0.0172868747046756,-0.0967302252675353,-0.120684354587294,0.0578075790082044,0.124874216605576,0.0227541192468253,-0.0283350088424647,-0.0651765593923412,0.0912343104843511,0.14785276164676,-0.0420422814360583,-0.0490155957237084,0.0241405110723764,0.0146364561574142,0.0949552013321584,-0.0120795270644501,-0.0511008553748088,-0.141258085852511,0.0489676781587362,-0.153776410671866,0.0247490159510261,-0.0228416411003224,-0.0839183803701854,-0.0605045748139746,-0.00908165248226328,0.0532588073231062,-0.030577520397385,0.00670828585152611,0.0912005971990864,-0.0250512641596813,0.00629001114304478,0.0248221176129874,0.114657296514838,0.0475297456438971,-0.102931028590994,-0.0647284679231195,0.165552949818277,0.180788771999108,0.120699653798139,0.0195744218449029,0.00994452577485314,-0.108757300870908,0.0162240599084337,-0.0846560863867252,0.0477132199041876,0.0107104017875961,-0.125627979083345,-0.0955097468995547,0.113557041799779,-0.111700822919387,-0.0560874840211832,-0.0905010192902605,-0.0663328628061127,0.0228545913967169,-0.177382754049808,1.66275214629568e-4,0.096966239496763
CR_MElightyellow,0.082031712914687,-0.036447393582147,0.0441533920675536,-0.132272799743754,-0.0407358506823484,-0.0683592240999873,-0.15743570939062,-0.0139208625958682,0.0568078400467514,0.0147771490099414,0.0508440347450274,0.142923023351267,0.00426819993307405,0.0392601661890135,0.141998055123743,0.0373944660682514,0.122343079965334,0.0659064847088628,0.0503400157296619,0.0684970865180395,-0.0873958752641121,0.0879030906383418,-0.0440690979866742,-0.0648535420003758,0.152611325185139,0.0133210947495626,0.0769869223593139,-0.0921669020488491,0.176618408917627,-4.21833781409223e-4,-0.0694641366990235,-0.0190009607480023,0.0562216444102609,-0.003767326231459,-0.14621123612083,-0.0027917236287567,-0.0426167886904509,-0.0320201105559511,-0.00381561522630511,0.162812811146752,0.0204089682321742,-0.0762513858604959,0.10533258492529,0.0602823316426547,-0.0909010588516094,-0.0448340054229773,-0.0041191462112915,0.0292346187607724,0.0107851024095764,-0.0859437883990066,0.118276354543098,0.129514882868146,0.149076800810414,-0.0154142103457672,-0.0381310537495093,-0.134862323944297,-0.13301011110312,-0.0120872637111192,0.122612644011176,0.158677526968394,-0.231648917703141,-0.0815690259234113,-0.0910960211180326,-0.00671868395095605,-0.140264081170266,-0.0392818079598865,-0.108325788755083,-0.103809066855905,0.151128601088367,-0.100522259329916,0.0993256198411641,0.147995842079691,0.159436803305102,0.0112211127269875,0.0151297701983809,-0.0283987339256524,0.124190940108776,0.139673222641199,-0.0938987390899893,0.155089000165571,-0.0906791584013377,-0.00846563729816453,-0.0098030296402206,-0.0329907956100239,-0.0343726773507945,-0.0313021289726842,-0.0335960835813479,0.0124347237798079,-0.0834228166667451,0.179586234341336,0.00880515325594761,-0.0415200447909423,-0.0313981398784671,-0.0751834514332167,-0.0751186045457579,0.0486468391887933,0.0735169478434306,-0.133406334780049,-0.0175373147250384,0.042714824421002,-0.0480133559642018,-0.124017262250748,0.135763074121597,-0.0156905254288926,0.0524833839331724,0.0304123892780273,-0.215064316674184,0.017615341627573,0.0387916904816239,0.0251035413476003,-0.00655198483060613,-0.0193589848413071,0.0104127565718005,-0.0433566651348387,-0.0840052100946298,0.0218752954010396,0.0150088626857824,-0.185129225704722,-0.00896010689832313,-0.130929546320999,0.123753079321522,-0.0846721169158952,-0.0615207501239262,0.0525838626112247
CR_MEblue,-0.0297534236108831,-0.0739863634574817,-0.105188927263475,0.0215861076941349,0.121929602535576,0.199021272783761,0.084513193749506,-0.0734647355205994,0.0344382445499905,0.0549994402048424,-0.0797504696702645,-0.0271641181561363,-0.0850759614115851,-0.00999216375608314,0.151265963841337,-0.00918649307665573,-0.108598310178331,0.0760543804163478,0.0746144900246134,0.0398689603567085,0.0979738517732264,0.14230065914152,0.0860664631214697,-0.128339766621215,-0.0651010117233968,0.0353227556229422,-0.0132157936878156,-0.150906729352935,-0.126022826085097,-0.0421059121915435,-0.0265382846571404,0.018524059854237,-0.0694097637101052,0.0215466640983643,-0.00744193359493131,-0.0826585263461098,0.17198441499346,0.0567026937206776,0.0953213002318418,-0.0315956434299071,-0.0707624795446701,0.110354077152525,-0.0771041217206894,9.38360422271725e-4,-0.109541605771651,0.0517536666640007,0.0284924466160411,-0.0224656103140182,-0.0934917685130971,-0.00123407342476902,-0.0370183901354716,-0.00832161363702408,0.0754709512471504,0.269532891937458,0.00307029803624422,-0.0734977226300534,-0.163953904967165,-0.0379298300313115,-0.0118314756286403,-0.0781934082683232,-0.143987895723376,-0.106479034500219,-0.00706366907128587,0.190171193467186,0.0678963680122757,-0.0597579523583216,0.0831109991624812,-0.0308959660615172,0.26594058509983,0.0319315080268923,-0.11123269388346,-0.103191050027775,-0.0397831828072626,0.0272984749699676,0.0421717830919137,-0.13608319228296,-0.130793840023613,0.177397464808324,0.121551415948939,0.00646389516943187,-0.0882385652988905,-0.0434048619831944,0.0650648263675962,-0.0289767893517469,0.185482194365279,-0.0358816506932246,0.0343966961559871,-0.0757071846864916,-0.00751587981506647,0.064580782945283,0.0999852464107315,-0.0250417008104959,-0.0287575207445795,-0.023927626409762,4.48838505396963e-4,-0.0849894366291664,-0.0226398484461107,-0.0105904493434793,-0.00354107741591983,-0.0997971048200976,-0.0336131556575163,0.0245681892411192,0.132866407165645,-0.183207714413879,-0.0732927353508621,-0.14445470091609,-0.091792894342616893,-0.026956839665528,-0.0164312690348589,-0.0143916664352889,0.0986155746227592,-0.01704598592299,0.038740894759842,0.0874631637195614,0.0156748084026393,-0.10926240375279,0.017553589456186,-0.0555325833481367,0.0375093711506236,0.0810292773340295,0.0250645854640874,0.187990106553581,-0.0183090523572879,0.028796885306598
CR_MEturquoise,-0.0397974378692452,0.0710179100461454,-0.156004194234105,0.209914245124036,-0.100294851854168,-0.0487906043505475,0.193725974196837,-0.113090533791966,0.126342914144031,-0.0302518682334854,-0.0961461784331791,-0.0292530751936724,-0.0899000340071207,0.0315894886240191,-0.0319094131066075,-0.0397221971172595,-0.123209685118261,-0.0661400083118397,0.227620950489022,-0.107070807754394,-0.0154785143541043,0.0325812784931924,0.00283545428680266,-0.0550355846099236,-0.0919416392669635,-0.091104170335608,-0.0264304089217397,0.0402291845292319,-0.136757824147171,-0.0314543841164361,-0.0246846217587252,0.0256225535638909,-0.0581292691396867,0.139119324674909,0.0195868650989209,-0.0317786332653394,-0.0243476731724638,-0.0273384729604972,0.055395796093684,-0.0200435517366433,-0.0353753286023716,0.0817363165066044,-0.0782353537504888,-0.0241092425443202,-0.119878925350972,0.197734176847665,0.0578784889597744,0.0139561537782184,-0.0331187569364575,0.0892417408271707,-0.119558376061536,-0.0678444238461216,-0.0399403625550725,-0.0787494607585881,0.0914946758737774,-0.00884456283156801,0.0394886516212907,-0.0504830813072106,-0.0100734755793832,-0.156661774279517,0.107972261780885,-0.0340812688706375,0.0642945460373334,0.0216176078216779,0.122665389253721,0.0141197002009518,0.0311072314385065,0.0656295094489612,0.0918569572346892,0.0534363419752681,-0.0682075899660046,-0.124033761123142,-0.0408912260425686,0.0463821966850547,-0.0998284153399048,-0.12215268232369,-0.0614039255851482,0.280810167207305,-0.00358098010298052,-0.0796161115020722,-0.0463038122141036,0.157483486874381,-0.0158282779498707,0.0844304700757543,0.190601446484554,0.105885641709775,-0.0200910848656563,-0.0128931647666444,-0.0468168348927394,-0.0153756511637436,0.0630095217281284,0.0838641547537889,0.0546753357090991,-0.06773783879452,0.184933622478257,-0.091013197220447,-0.0182478518916933,-0.0245372629369326,-0.0585076626356872,-0.0896814350426798,0.0904260644757021,0.100960467522133,0.0467277394438945,-0.0796641851076714,-0.0472444549822074,-0.146361454584617,0.150707545684919,-0.108480513600782,-0.0572895634887135,-0.0541965958605084,0.038322793270508,-0.0545331687122227,0.0269917680012443,0.0431811948091026,0.0561431535911529,-0.122488593924369,-0.00896037464215642,0.177405833903904,0.0436266685758546,0.0886848330235944,-0.0906828708831799,0.0224475008174578,-0.0826594743007243,0.0648567510859965
CR_MEwhite,-0.0828099771132336,-0.0471140744110075,-0.0746983456540309,0.122386135446715,-0.0767036622357103,-0.0730603244826164,0.140161304182751,0.0310581253268875,0.10994932177853,-0.0801734275407898,-0.0663715972696406,-0.0616436763855557,-0.0715644732931221,-0.0744205414356526,-0.0906786528927139,-0.0715504419902628,-0.0793122813923439,-0.0850709327849013,0.0871434196150181,-0.0737069868579166,0.019189671193324,-0.00635553393738845,-0.100950306820004,-0.0788925117487723,-0.069391590989151,-0.0686331567073282,0.108332295976165,0.12120605848867,-0.0704470733590188,-0.0564800598301519,0.0506330142000102,-0.085517570675665,-0.0717712883825028,0.0901325484402812,0.107022087275482,-0.0849734675538401,0.127386696321815,0.123353328449283,-0.08788500279737,-0.0796451174187745,-0.0746094552627429,0.049048470964157,-0.0967494230674614,0.123187034624285,0.14510194696762,-0.0901271291946758,-0.0461722699971537,0.0144850279758785,-0.0821836287810431,0.124661059341541,-0.0634369902067119,-0.0611428095719235,0.0876256367438601,0.130143184444612,-0.092214341930213,0.0278575508718032,0.022890155211916,-0.0885982862619881,0.0421344739037807,-0.0967831025851477,-0.0874248279196654,-0.0345623149991849,0.0775705525303506,0.110134860997146,0.108931222770194,0.126007541160637,0.125715511489343,0.107227012985643,0.102636572046551,-0.0784539520205469,0.0619952816227381,-0.0770894629116825,-0.0829848182149238,-0.0772947651158437,-0.0620612651160448,-0.0946547634933596,-0.0572045402003531,0.104833847051754,0.13111578281143,-0.0853183441253054,0.102874601738792,0.103955218645765,-0.0753689912367278,-0.0845005834106172,-0.0782421517292263,-0.082311540333415,0.0804562091617774,-0.0778316144851894,0.138132824996223,0.0383461213143981,0.112866975051897,-0.0853064255489239,0.119933282839754,-0.0813800244167308,-0.08856421407793,0.122446871116388,0.135037721411294,0.122961033093806,-0.0785505056584339,-0.0796753896475685,-0.034557087612643,0.121790475082959,-0.0931725455759724,-0.0849187991323643,-0.106415674865425,-0.00483809425505303,-0.0846887895071529,-0.0612193777551294,-0.0493205501065878,-0.0917703152702419,0.0827070347040168,-0.0674024590785426,0.12234032584952,-0.0684268850081105,0.126701406165134,-0.0842133329573387,0.143142317093763,0.123127455717704,0.13271377867853,0.0450526927022158,-0.0881643620985818,0.091079426504578,-0.0068895984122307,0.109695374036885
UN_MEyellow,0.0647763710126558,-0.0853150415169452,-0.222465984872548,0.082078476279706,0.0474720942380874,0.132410623483364,0.14574775156418,-0.132243021483263,0.0152791997237353,0.121681888349977,-0.0954755997908589,-0.117753487111265,0.04762860059517,-0.0718838930429996,0.0405698012486541,-0.0860906737343712,-0.0845497768160956,0.034494203802158,0.113249044322329,0.0303794708373829,0.0819204591230302,0.0160262317399896,0.0203038191201199,-0.104857538854948,-0.0902557554650368,-0.0896406831384648,0.0943147098103338,-0.12029824186815,-0.0670183426157542,0.0675383090139744,0.128293705032859,0.0181894919872463,-0.091333033979034,-0.00908758421657599,0.0367468543654541,-0.0971782328642221,0.149057508396453,-0.0141871932853125,0.0681406859880246,-0.156542706219888,0.122249678574061,0.0264133955207703,-0.0999214427061312,0.0560582429266458,-0.0514031770947759,0.0443556567170366,0.0474737998977051,-0.0395277427934696,-0.209951719160456,0.0210552593922214,-0.0950722773094013,NA,0.086849487576809,0.20492202446548,-0.0497610373299998,0.0714029646981917,-0.184124061108081,0.053090268029927,0.0493244807817081,0.0121127898229235,-0.0356928400901674,-0.155534268138961,8.46598391621051e-4,0.0638069903156356,0.143131862671917,0.0114636136289216,0.20211748072592,-0.100780487111745,-0.0519412346661553,-0.0799265004546554,-0.131682930944279,2.59205300897643e-4,-0.0334473537190003,-0.0175738785558998,0.0501795989745166,-0.188635152313554,-0.0552809176236413,0.0466288297834156,0.00121081164809924,0.0271530229505047,-0.0109753997325396,-0.11272392448073,0.132010581956526,0.0272646455091775,NA,0.103893002987453,0.115544694862985,-0.0779670968625357,0.00455663945060002,0.0407529014289779,0.0617240421192456,0.00761939393080443,-0.127522632348569,0.00123170308171597,0.0230023075951205,-0.00456354728533326,0.0254936330991467,0.0279987096402769,0.134732779887933,-0.169363122687245,-0.0322156839820068,0.0376523810196317,0.052359284196885,-0.0884427439276842,0.0594496069579507,-0.00330510797259791,-0.1436618247231,0.015322877095411,0.070418309010874,0.0406673103327117,0.110583882465167,-0.0552945541086876,-0.179663271352759,0.0858618205694877,-0.0625708971574306,-0.0687127034041529,-0.0416040460056584,-0.0361721367914699,0.126907349547497,0.0903661569333431,0.0614956342581014,0.0293209030064587,0.0832974389032211,0.0632591521420934
UN_MElightpink4,-0.0828027415271144,0.0851757029121055,-0.0809360538827111,-0.102746910496468,0.0826566916923269,0.0900255471287394,-0.0954152110567573,-0.10072197544877701,-0.107229151574824,0.0614995352525491,0.0799639730374511,-0.104112535914739,0.0842862152566,0.0899270522625216,0.0747390134687723,0.0813909882886481,0.0831954708236026,0.0780889413414251,0.102553663648233,0.0805316851686306,0.0774751613060787,-0.103580947310553,0.0832695510765565,-0.02763134206821,-0.115582730082037,0.0764816702860109,-0.105827192212208,0.0897604541629799,-0.112546823394594,-0.103631450688172,0.097567494576476,0.0816460078830467,-0.116711242156424,-0.110335032157569,0.0898358630948308,0.0958652193345529,0.0895141963690277,0.0801023655759566,0.0840115408569022,-0.112053967899029,0.11711208919706,0.0319186357428206,-0.105234336168493,-0.108954262998163,-0.047040560329476,0.0916644363772734,0.0927200195942623,-0.102955262641869,-0.0872382142619406,0.0933381298410113,-0.115640696375822,NA,-0.00673966609773734,0.0906826558723905,-0.0376616158552004,-0.107706810103161,-0.0499554240275698,-0.0989885865649408,-0.116485161825279,-0.071786234268007093,0.094040535731799,-0.109014933083615,0.0912576884020083,0.0963415201051702,0.0821096482307724,-0.091754371637376,0.0930324174945262,-0.0920721128726837,0.0692354282753281,0.0541375305391284,-0.110372641680276,-0.110503242530582,-0.103373465561016,0.0919353916073913,0.079722496960328,-0.0987027673435756,-0.119466322367936,0.0875945506689335,0.0125283742095885,-0.103949803666996,-0.103160450127868,-0.105249093422272,0.0763415692363276,-0.0927711481018465,NA,-0.10114223852449,0.041229934229762,-0.105127276594374,0.0832430704927042,0.0868926206368871,0.0965398568275969,-0.108955692281475,0.0873051781194294,0.0719209161993268,-0.0882307929750549,-0.121749764595633,-0.109485785421321,-0.0360481030434281,0.0681961533854048,0.0872582305561608,-0.103721546388411,0.0144255859082071,0.0712171455109861,-0.111766961855634,0.0845660381906496,-0.099954960062461,0.0404740760685696,0.0888158008956907,0.0931568470436717,0.112216477337307,0.0768694747385582,-0.109638190081901,0.0839027043335901,-0.0936409123367152,0.0907187384411458,-0.11641698189574,0.0844301712408002,0.0772544468268586,-0.0810023330737721,0.0946479986491101,0.0700365301732883,0.0869865319328361,0.092911529149012,-0.0849691488633969
UN_MEdarkturquoise,0.113055285761658,0.00474748069519437,-0.00119098286647559,-0.1231322236795,-0.0297192323082489,-0.0171536530296852,-0.00901591649433294,-0.0389174643527144,-0.0540371965141462,-0.0935299837775948,-0.0452356548874881,0.079797586463613,-0.0358688464214297,0.144074802092849,0.0411473560801782,0.0126842567053452,0.136197579397243,0.0831478498751839,-0.0527329957388735,0.0335446989420714,-0.1261954834781,-0.063099176845012,-0.00558736485941853,-0.0556825697872317,0.114671088649731,-0.0508005599697005,-0.0929712672445496,3.60376590309868e-4,0.219405180396824,0.0258356895723578,-0.127161780583633,0.0611332613958655,0.0831329928595577,0.13152760312488,-0.140366025457156,0.0114563145667549,-0.0921173729377954,-0.115805043466621,0.119858456325381,0.179420961199755,-0.114081086015428,0.0202954935049879,0.0990753325951266,0.0411540601294921,-0.00551119171245413,0.00309955377977052,-0.0465474020578911,0.0380803868439012,0.0361970858017696,-0.0797517217902314,0.147704327387762,NA,-0.0670542549830391,-0.0597905184260352,-0.139887435703258,-0.00954016994616278,0.0172968857619794,0.0464335082509404,0.110258025667007,0.20264274419331,-0.176836763483448,-0.0649254120526504,-0.129419601675564,-0.0452390248211812,-0.0480745586589625,-0.0879643587837775,-0.0754913904118647,-0.0353195020624891,0.118905899535217,-0.0446750115783313,0.0123891922777705,0.20844671088563,0.174879408947533,-0.028595583646736,-0.0713899406027953,-0.0347743799052239,0.0945643610791421,-0.0215127340676828,-0.119099075458046,0.0741189526896192,-0.0807464838094583,-0.0599995141003923,0.0743357594032294,0.0396133592042766,NA,0.106932657573786,0.0451621160834342,0.0372193513264056,-0.0998024161849708,0.190575717603898,-0.0215800412481759,0.00857305831532709,-0.0421542537813981,-0.00383866240516466,-0.0342476390405689,-0.0301384032117191,0.0220747864982572,-0.0670370173135172,-0.0972030233288519,0.139017922990656,-0.00839156810973908,-0.078268659841273,0.120057830065323,0.118155768426296,0.0715958872895981,-0.0134400215724339,-0.154831452281323,-0.0230810394268466,0.00210672605211239,-0.0988716688884671,-5.52269510129513e-4,0.200467487816424,-0.0936814064243306,-0.0874874420367546,-0.0430796559396737,0.0755498697554364,0.0119909838074485,-0.158791155947683,-0.119364013038817,-0.0607163359905915,0.158723026321264,-0.0260755647512826,-0.0569771616988901,-0.0267342761334731
UN_MEroyalblue,-0.00564796994285142,0.0342500391785701,0.0653914969705329,-0.0693549293033363,0.0306853005598367,-0.127444253729588,-0.0697856409687065,0.0517956962152125,-0.0484371859074773,-0.129469457547131,0.027030545678459,0.0963601574857617,0.00527134404352086,0.103524505771205,-0.0537609109000555,0.02369644101201,0.109573753203081,0.0443101626291138,0.0506629586328578,0.00243927929089628,-0.0713737682600596,0.022461992933115,-0.0224931967309217,0.14097127359269,0.0991490114510198,0.113553580277218,-0.129394416722526,0.0758953175251729,0.120688178182559,-0.0693214442317943,-0.0506376454555361,0.047456110420109,0.0383580610968288,-0.0087516132014705,0.00952690684793818,-0.0286601612388099,-0.107740007737029,0.0263377793744004,0.0060904380244467,0.122443201491715,-0.159407981831205,-0.0161336445944654,0.0566111604422658,0.0920237924428731,0.155522720001574,-0.164520271506357,0.0691053219465429,0.0331975104027122,0.052717695312585,-0.233523039108474,0.161204329710738,NA,-0.16235586295712,-0.212616128141429,0.0332096003111393,-0.119379495036061,0.144712299032243,0.0246779150872211,0.0361432506297565,0.112722418611421,0.0068461650850158,0.04060331969873,-0.0396446073996376,-0.116590857877757,-0.131683810628185,-0.0719675953421148,-0.12426237135387,-0.178103280560946,0.239644985120199,0.0374152907129811,0.0163628844086732,0.0425090645811455,0.107151918129539,-0.0114527584849221,-0.0458221750587385,0.0504787037457924,0.141146553286132,-0.0664062252094101,-0.040269656941715803,-0.00951762431614598,0.00950080845895881,0.0572423097382563,0.0171861350663784,-0.0820735389483097,NA,0.0795569098877962,-0.0120954816842559,0.0400684004180871,-0.0573045028788853,-0.00302213125740037,0.0296498281932339,-0.0212520472449323,-0.0297923929651262,-0.0528690469494552,0.0030115444917824,0.127857446886831,-0.0502339461822548,0.0582731866835245,-0.105904639926919,0.140056657711933,0.0328307251130312,-0.110938736050736,0.00903395424133063,0.0757928497212876,3.70264779277862e-5,-0.00519438729702035,0.146883070160193,0.0555243866878847,-0.10931122307941,-0.164950516389658,-0.133184586830341,0.190730166120079,0.0207248618278316,-0.0278900604727416,-0.0360541785078688,0.117911375283698,-0.0841302427426098,-0.0507352659862645,-0.197957202314684,-0.0205429470506483,0.0178595440037463,-0.00236318648377495,-0.0168674449784352,-0.0810639233137621
UN_MEviolet,-0.0952061671686118,-0.0739751176053465,-0.076616825621343,0.134311352980574,-0.0708720215767913,-0.0838092985433124,0.110835588801333,0.0465336184179071,0.117653628198043,-0.0496761677082588,-0.0602622151934629,-0.0839781729664907,-0.0775775007911901,-0.0460450936332069,-0.0865546048985442,-0.0635271702017833,-0.0704982909707313,-0.0964141859577155,0.0966468231789461,-0.077467234145545,0.0548898428371633,-0.0782172713156754,-0.0915644220607717,-0.0960117581417917,-0.0830584669407321,-0.0822834836840228,0.090668402733918,0.10924528820949,-0.0621256917526499,-0.0786266029535161,0.0680808156448548,-0.0968432477340614,-0.0957852128468723,0.10581106033153,0.0985230756431307,-0.0807661351841836,0.146391156532355,0.124742529495414,-0.106301012842177,-0.0759546405019505,-0.0266982413827268,0.0556871402520451,-0.0912226255793012,0.115855456436431,0.11654613418987,-0.0636084619677715,-0.0578229173418288,0.033238254260964,-0.0740240433565215,0.117041891709399,-0.0517561021892281,NA,0.0704456087389282,0.11489826009739,-0.0559527574509397,0.0289582382169438,0.00899821568665269,-0.0767467285077084,0.0379078693609178,-0.0901034282859608,-0.0883103054192384,-0.0508494853947347,0.0665703443468965,0.123465649095928,0.131284438925738,0.115335611294785,0.134657590190146,0.132418477519892,0.0600722543718046,-0.0685016840459752,0.087918411629968,-0.0936176148284471,-0.0826786722131699,-0.0863747672526541,-0.0512853252152136,-0.0717550280181462,-0.0669241108955245,0.147819411005278,0.139156430143998,-0.084226551062247,0.0614542961666661,0.103275088531489,-0.0802648157797631,-0.0671899217786237,NA,-0.114727692626914,0.0938424054773032,-0.0753453482187355,0.115690237371232,-0.0756039936892821,0.105154069347186,-0.0791144131983613,0.119704658601178,-0.0733465540877888,-0.0893765797510274,0.1134146005589,0.108274506046517,0.116870562814333,-0.0549314147032958,-0.08636069190332,-0.052335498682778,0.134452022009057,-0.0867221602096177,-0.102496013361145,-0.0818157590422862,-0.0360806411993856,-0.0948431362455018,-0.0479447404340509,-0.0552488853499393,-0.0656883593356949,0.0902911208806155,-0.0897071884785685,0.124758338406927,-0.0920842359271821,0.132747628747337,-0.0762554930619435,0.148236583494464,0.124767869402307,0.14012763547067,0.0552990394130335,-0.074644136086659,0.0986981347592564,-0.00413524828886501,0.0990721168116979
UN_MEdarkgrey,-0.0914750478522807,0.0597060879101551,0.076694653876134,0.100447876743605,-0.0255207728480832,-0.1139664621274,0.0855706852731289,0.0782607023638984,0.0125551223479058,0.0266932291397151,0.0972047835906595,0.0971667673757943,-0.108082082720959,-0.0901211099757842,-0.112373193417892,0.08812946700048,-0.0853265266692163,-0.110967200148548,-0.092048413572197,-0.0534804827734617,-0.0937746190411588,0.0180694037969722,-0.108217825003566,0.108727476804571,0.0996348882634754,0.0778194439989847,0.0507123742331029,0.00238441137242864,0.114649944282805,-0.0821545869494016,-0.0287853365949295,-0.104521291283258,0.0975032257372442,0.0869721071560446,-0.108074771913254,0.102853779872158,-0.108748801125683,0.0666280159687196,-0.110170235426712,-0.0900904175979632,0.084905226376723,0.020418158807866,0.116921357343364,0.107144771250927,5.68976671409922e-4,-0.109046376942711,-0.0977898240752775,0.100818189066908,0.124620978802281,-0.104847562923935,0.104751707461933,NA,0.0634083632186497,-0.117230893290623,0.0960738325698137,-0.0678764627144982,0.118664184981224,0.0307014640170076,0.106128333932283,-0.0100355054430134,-0.0124532490727075,0.0983086060882965,-0.109963574084989,-0.109608473402988,0.0928589934602161,0.0856160898952732,-0.0635599677294928,0.0647096400821608,-0.110940675047685,-0.103269070905894,0.0945422414287876,-0.0133055449654382,0.00203723830405977,-0.0333901769653127,-0.0425039865225824,0.0997184988069899,0.107434153157152,-0.109996190890135,0.101835349616469,-0.100933845488733,0.0995600490013044,0.0993073925499553,-0.0158010510560314,-0.104550979970155,NA,0.119302429281254,-0.0981734928173092,0.10428130002787,-0.101075756200573,-0.109368201429018,-0.0998173441363095,0.0973954338109602,-0.103098254547647,-0.107572869002661,0.102181405481359,0.114125693076207,0.0703444536092912,0.0745420696651643,-0.0259997669046331,-0.0815147968497244,0.0988360870136047,0.088730906652777,-0.0675131495190372,0.104999204107305,0.066032679049507,0.105698491002909,0.107829770333795,0.104356528687905,-0.102560290526877,-0.101215172617151,-0.111042599841238,-0.0774187347858012,-0.10322390373021301,0.0690543018855894,-0.102982664755432,0.110901451907705,-0.106225105221318,-0.0337683346542298,-0.101130242745181,-0.0998059263547383,-0.10350776239198,-0.104612084572656,-0.0906381255307749,0.0792167180762117
