id,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93
UN_MEbrown,0.0216587968961423,0.0551572239057204,-0.0833886599174896,0.0689183093373158,-0.0861545916968949,-0.0202571381282138,0.227354303482217,-0.0446751156159898,0.105473224657109,-0.0453267740585334,-0.0806656236932649,0.00626003230829722,-0.0361243331929704,-0.0735363547427083,-0.0414390438228991,-0.0694489008890016,-0.0900525152932495,-0.0569532996428746,0.100789668011633,-0.0566380231953638,-0.054627513953284,-0.00899249278108733,-0.0462534284610495,-0.0508090656852314,-0.0454596511657699,-0.0908028506552587,-0.00412781838552256,-0.00187861647296496,-0.0275821935254462,0.00622162948562614,-2.93557657091888e-4,-0.0350435538839618,-0.0309300650711568,0.145547368235223,0.0666608682965382,-0.0126762975489205,-0.0205965629723874,-0.0521345468444284,0.0567229383488662,-0.076364179390219,-0.0413969765877309,-0.0385888973294439,-0.0730221574376231,-0.0418817368652531,-0.0918563739984643,-0.0146639169431642,0.0792508886626488,-0.0377647407909471,-0.0380808670555916,0.416364167516308,-0.0957097121907931,0.392795674659584,-0.0491149044869819,-0.0517113850079802,-0.029213677233248,-0.0268698005440389,-0.041815048975018,-0.00460713603680878,-0.0666958655651312,0.040684948738956,0.00102184330324107,0.0977691967408485,0.0539689713308099,0.0189408342092159,0.122621498312302,-0.0174535709261689,-0.00161162314989252,-0.0516011246136102,-0.0709577093903941,-0.0680849887382429,0.00731942493769939,-0.02003934569532,0.0820125390101744,-0.053273300349606,-0.0938954906657085,-0.0190065474678296,-0.0152541938308513,-0.0366348205858294,-0.0443079189908739,0.0408887512935886,0.0691285850619778,-0.0427082539769233,0.100378670946727,0.151282369461485,-0.0512632785598545,-0.0432295920474387,0.0187420654013094,0.0169136937492001,0.113229561274644,0.00571593180707753,2.73112233708665e-4,-0.056471537961837,0.0459431882192692,-0.0717413098837925,0.0266562911316174,-0.0520572336118943,-0.0357116569497487,-0.0844303722405591,0.0577990947041147,0.128904146573368,-0.0206344705371553,-0.0295252879644647,3.13723916307769e-4,0.027927720543118,0.0281143540377586,-0.0941705098412755,-0.0360326209022567,0.0294260296007576,-0.0233587265562111,-0.0805033516514494,-0.0640014982604796,0.0331472853257169,-0.0425506101849093,-0.0914913376674577,-0.00646234669405271,0.0245613816914732,0.191239820893593,-0.0591616449377766,-0.0582926598159987,-0.060578586741191,-0.0229614788447605,0.421584837373981
UN_MEturquoise,0.0506001724050926,0.156436106524558,-0.178318269143529,0.101120301406529,-0.181868076873042,-0.0185969175096223,0.10162256586225,0.0464340270449924,0.144350258888235,-0.0312478604312621,-0.0947786073281506,0.0206071011174183,0.0128864258569637,-0.0906437309210779,-0.0441261203660975,-0.0772192252624426,-0.106522419878614,-0.113163315272516,0.121774604618241,-0.0757772960338163,-0.101775152797334,0.075123507092796707,-0.0589612051370912,0.0479410907584261,-0.0214134838556479,-0.147325935595865,0.098887884199941,0.0930695128839964,0.0261329348253456,0.0405208495212818,0.0350616572825406,0.00680999985830327,0.0636865952079256,0.0557881173940248,0.168663304286185,0.0625255567166609,-0.0150289666958859,-0.0519349065676915,0.0577444220115416,-0.20316819769524,0.00833177090612501,-0.136843355712545,-0.0944474483811661,0.0172283341967515,-0.186530914449456,0.00647989215522636,0.114204045752215,-0.0172440878962018,0.0526628885959527,0.15108813771187,-0.163470865770226,0.174336334082435,-0.0815981378151522,0.0268140715395904,-0.0505870761186027,0.0313317157055869,-0.0578288379235972,0.0220191124917895,-0.14591237131077,0.142922235031508,0.0878609924307722,0.154697758258668,0.0312410491405185,0.0431101644215642,0.0805907691590695,0.0155783189794047,0.0182489711872589,-0.0679912051796306,-0.0871291269687737,0.00422281798845715,0.0152922232804976,-0.00989183819955894,0.142767613815183,-0.0482559303538717,-0.14191294281648,0.0076602896156913,-0.0010585443965654,-0.0306097627915285,-0.0652280137673817,0.107649407788136,0.141414669127705,-0.0737518905913786,0.0676293266266622,0.096776803336842,-0.0690523398577172,-0.0292991741837776,0.0256948792061119,-0.0071438023440513,0.0390400298671997,-0.00516482329170789,1.93528926079366e-4,-0.114860659713193,0.021024160243505,-0.0264676375526352,0.0644322873024686,0.0122711181607842,-0.0703203283379947,-0.067956815020815,0.059678308772022,0.0621507969349624,-0.0444182199242209,-0.00334859700708654,-0.0113310811002108,0.0587152921103621,0.16835216040022,-0.171350479111121,-0.0622794619330358,0.066492410496781,-0.0273496941119293,-0.150466955877639,-0.0224672643157115,0.050653340790264,0.0147348157390986,-0.169419026287074,0.029793376879897,0.131239461322572,0.0869039748720528,-0.00120053968111502,-0.158902675537584,-0.101542684046291,-0.0477856971904053,0.192973343120016
UN_MEdarkslateblue,-0.0984144858496509,0.0492754163032106,0.108807859414179,0.0931765035279964,0.00150115843393876,-0.117484469019716,0.0613177728271605,0.0795567800493737,0.00342444409573715,0.0141349041930316,0.113206444354877,0.103294948732977,-0.100198201728767,-0.0923532035833951,-0.111832920900815,0.105376826219814,-0.0888497125868636,-0.0994996978824851,-0.0879769019909701,-0.0507109545290611,-0.0982127352906055,0.0229667304710579,-0.0925550265390842,0.111100762307909,0.104404130864015,0.109109805159371,0.0555884100529355,-0.00840225668859225,0.105932145121708,-0.0974911748665642,-0.0218243579596703,-0.0986621923458054,0.0885612884880984,0.0727157573219038,-0.117508617429368,0.0882574040863262,-0.0989740932844569,0.0718833879236028,-0.106836103253996,-0.0850611424095047,0.0806066760892597,0.0118649631009806,0.118859369013041,0.0859579591859943,0.0287934228777486,-0.126254247941688,-0.0955270503665021,0.10153184047671,0.124438113040891,-0.137956589051321,0.108408575638071,0.0537572608143956,-0.125116891008691,0.0936247552616591,-0.0671367697380962,0.113982747554587,0.0216936116452103,0.0953410175940852,0.0114630920012114,-0.00794099427316465,0.0970705570958791,-0.125617356983452,-0.115131923962037,0.0774379884223032,0.0785220748600927,-0.0651062341650952,0.0560380387760301,-0.0829283417536123,-0.0879770790387052,0.0961130257862525,-0.00293279618426028,0.0169207553853173,-0.0475795439399009,-0.036637132153131,0.110391495421283,0.108567554564355,-0.121188246950886,0.104355561938089,-0.0943362392206937,0.101105984915594,0.084244302473361607,-0.00982031777416641,-0.124420836788047,0.0935215135466152,-0.102282304319734,0.108223806896397,-0.0974420289102226,-0.11547295053087,-0.0999830501232302,0.101910021587137,-0.0962569601416666,-0.0971218806408015,0.0989361164451968,0.111877209792136,0.0662505057325414,0.0841748980938383,-0.0107499657732734,-0.069847530966802,0.0930900332730859,0.0828518793953488,-0.0842959259630746,0.114270018873079,0.0608260320065746,0.103745753443936,0.0970107855565644,0.117582735773916,-0.0925103754602945,-0.109926805646908,-0.105816013983187,-0.0626255746271139,-0.0999514987840053,0.080292310310685,-0.103057185016619,0.124792504332373,-0.106158849516629,-0.0375651074371989,-0.108915204271328,-0.102338065420355,-0.105089583776377,-0.100985405647148,-0.0880709032776661,0.0588802607262789
UN_MEmagenta,0.0107559651617242,0.0256943259072602,-0.0224424796185935,-0.0252175567949385,-0.0574665141736679,0.0855755590170263,-0.122627750720044,-0.00466713270518501,-0.0160417164470642,0.100374573852683,0.102895531911558,0.00781116992027877,-0.0638819057550707,0.0824273197721303,-0.0452168875422541,-0.0149525622054421,0.00841570169213476,-0.0165687835386309,-0.0197915491558735,-0.0216384854840308,-0.0262765253003881,-0.0213673634059628,0.0487051028326791,0.0878818842798377,-0.0304179286119909,-0.109589099852465,-0.0294776944385361,0.219758092918027,-0.0856130437553807,-0.0827490797730591,-0.122939693624455,-0.0523486702517467,0.0921521786058041,-0.0174771635019471,0.0183999433490329,0.165312665964976,-0.0383626345645872,-0.0104564082756682,-0.0516167378820317,-0.172837739474205,-0.0221427302765732,-0.034034387204175,0.0202077858463226,-0.0347230253933254,-0.167847724002079,0.0502197566790905,-0.00138840301343065,0.0387930364978366,0.127027087923354,0.070733264876268,-0.0547319842080905,-0.0913281050661746,0.0773240150882338,0.151167397103854,-0.0947776561326183,0.141952269584186,-0.11017903804815,-0.0741592365071364,-0.198269892827971,0.180778736136772,0.0803032926501955,0.106216485469248,0.0340230254954072,-0.0194194187355274,-0.00619293417578248,0.0800642105916479,0.0328492390549468,0.0103679777356624,0.0520478088476558,0.133660588987846,-0.110949846020843,-0.0967424443705137,0.0356373703008289,-0.0601694801252625,-0.00480944745522049,-0.0695680956196087,-0.0637535647144173,0.12928944865216,0.00283753730134166,-0.0520207148024184,0.139375827245868,-0.121595637313096,-0.117715098161131,-0.0845755312315544,0.0750136826833356,-0.0151768788506995,-0.0358840208540878,-0.195782645661859,-0.0103825701481242,-0.0755563563968413,0.0165899441238056,0.0395214386137131,-7.47861599900908e-6,0.0150972363673763,-0.0362766635569947,-0.0262853465332017,-0.185901365046607,0.0162307362355909,-0.069510351521806,0.112926181839983,-0.102805202144409,0.0210119805774392,-0.015694580472746,0.0285480379501968,0.282200947502947,0.0636469512435742,-0.0223723112630338,0.126626554615831,0.0260344755411379,-0.0870350262635123,0.185506775842745,-0.150382436652404,0.16822753441559,-0.0861125279191401,0.0267587559240567,0.154758144968877,-0.0720625767669991,0.128798186197768,-0.129859165696416,0.059654607337848,-0.0055316977536211,-0.0024316448588707
UN_MElightcyan1,-0.106225865267672,0.0716780645268548,0.0825244890883672,-0.131736271056614,0.078903350667656,0.0693247315824682,-0.125997384875503,-0.114466619343731,-0.120478248646051,-0.121274875614595,-0.11061917977064,-0.111392937434889,0.0883401460228535,0.0773596387299023,0.0792575114009489,0.0731325363403413,0.0897129304421511,0.0863093547681837,0.10548546459987,0.0837588447568804,0.0735051861664581,-0.0254265061746443,-0.11307691659506,-0.116862707099617,-0.0394610666783274,0.0905636142230741,-0.131097722659438,0.0881528766762792,-0.116334414644655,-0.112556979578762,0.0810799385365547,0.0846640556123434,-0.125287899566902,-0.0357107670781404,0.0857904604058587,0.0758896962353206,0.0621920939672873,0.0766978707023498,0.0232643764680403,-0.119333591341234,0.0672335245772083,-0.128227711118607,0.0943693380496318,-0.123694858585112,-0.0709633413377868,0.0657520896624128,0.0836685168424874,-0.116038623336901,0.0562727633710315,0.0482696942467148,-0.0987067994773118,0.054243305582287,-0.0957150718235221,0.0866924669382752,-0.0189095441280398,0.0824960019576812,-0.0353285519648604,-0.117005754829234,-0.0924071369439334,0.0849359374754754,-0.119750294006425,0.0782296319973682,-0.143816186103834,0.0693039277010198,-0.112179996945668,0.0722589258054661,-0.125700661060097,-0.112452724029077,-0.113222234101711,-0.105563315902045,-0.100603382217944,-0.0809497932426089,0.0768139423812619,0.0787777709130048,-0.120275000372834,-0.10444190874859,0.0762000721723215,0.0771111911869569,-0.127617379209627,-0.112866498906364,0.0723896377734302,0.0804146785766917,-0.0217899934140991,-0.128549357390772,-0.0545782086356742,-0.103870804764799,0.0707262632265487,0.085043311061522,0.0892965757716083,-0.131853792449092,0.0862331957844561,0.0791052649777615,0.066717318121647,-0.113892923857292,0.034096923279236,-0.111535909205947,0.0729115593551065,0.0859264633400108,0.0796792514401331,0.0697735751699636,-0.0042933950893368,0.0950576257619929,-0.0610321921388981,0.0584839090453971,0.0901095602549476,0.0883475091173329,0.0672930370091467,0.0740579095650628,0.0697066099117921,0.0923567798141566,0.0896142309018984,-0.0294064480847463,0.0965611765839164,-0.118789113787357,0.0741057602864891,-0.112800327117457,0.0727599808682222,0.0729171619983575,0.0821784726887851,0.0797057656215308,0.085941456799852,0.00444189086643357
UN_MEyellowgreen,-0.0555557664433373,0.0744999018096257,-0.0410256836391831,-0.119372785126902,0.0976081680654218,0.104079533237528,-0.124273805374667,-0.116143088079836,-0.11290895246404101,-0.0130797853030219,0.00237296849678132,-0.110828971110245,0.10045904724882,0.0888824844027079,0.0988470635382563,0.0627665374892314,0.087453468867428,0.100000904404855,0.104174675897693,0.0984213831194879,0.0899164416908789,-0.0794346562379726,0.0559405144686685,-0.0348866687093836,-0.116804465127489,0.0622162457895005,-0.103190306742444,0.0918688104359272,-0.126176910364884,-0.0865213686301473,0.0986862265035539,0.0953235932193173,-0.125049956506666,-0.0620793871162682,0.107546686905966,0.0478199736656323,0.104740345511877,0.063559008488811,0.0995983149516934,-0.078233893984196,0.076064677862542,0.0149341988075789,-0.119951722986804,-0.139142210310239,-0.0411820766300719,0.0944701695030848,0.0983087855934621,-0.123272491791752,-0.109124963404243,0.0940120619899809,-0.122980529739482,-0.0259218577323524,0.101478897930907,-0.0228153724441236,-0.048552348353637,-0.0434844524391398,-0.105752568237374,-0.126468675591069,-0.0447314632968752,0.102275014174631,-0.104756454104097,0.106921298868271,0.0923142201856076,0.0424884360188467,-0.096947082672168,0.103159750611102,-0.0933074007503303,0.0390593682941015,0.0302375681124077,-0.119069318021495,-0.0538056977836088,-0.0455216500172785,0.104138580808489,0.0974042363794222,-0.112183307513489,-0.126701279477071,0.0925866683669427,-0.00180687219031952,-0.0613147311323988,-0.105974776733521,-0.113772087948179,0.0384394243838741,-0.0577684396786839,-0.138543653764257,0.033206679211259,-0.114826754405166,0.0918224532583627,0.0939029452960748,0.100583942210579,-0.114469211601549,0.102635348398771,0.0891262746083161,-0.103046757746103,-0.136735431483532,-0.122185612719501,-0.0415279838146601,0.085989997125368,0.0932872423808973,-0.11185197179278,0.00781027087254688,0.0907532028683253,-0.0787790267506233,0.0297547275140389,-0.114490377731993,0.0290947778724583,0.046203918774195,0.0970674957652216,0.113263567348752,0.0949142930262671,-0.077265299142615,0.0829076650914999,-0.104476632389654,0.0949855365120297,-0.115174697297779,0.0847638374654481,0.0455908176746921,-0.0115248982204811,0.0986340147430306,0.0824313386447771,0.089710640097893,0.105054365893572,-0.0917964179541056
